epoch,train_loss,val_acc,val_ndcg@5,val_ndcg@10,val_ndcg@20,val_spearman,monitor,lr,lambda_ce,max_pairs_per_group,dropout
555,0.05610489586243306,0.343175,0.962762205834012,0.9526931776892495,0.9480747706944354,0.8844486035893291,0.9185708906392893,0.0003,0.33,128,0.3
556,0.054826085746214816,0.341675,0.9449300171061347,0.9407935823529048,0.9457620120774086,0.8843914176949059,0.9125925000239054,0.0003,0.33,128,0.3
557,0.054180789210438535,0.3365,0.9344988553945439,0.934024472150861,0.9375460744829343,0.8854583754776721,0.9097414238142666,0.0003,0.33,128,0.3
558,0.054018126219516995,0.334625,0.9449300171061347,0.9405288324793725,0.9425688031549135,0.8853817100808462,0.9129552712801093,0.0003,0.33,128,0.3
559,0.05461184470808175,0.3389,0.962762205834012,0.9579949100391623,0.9519263052986578,0.8862894668062495,0.9221421884227059,0.0003,0.33,128,0.3
560,0.0554982933308823,0.34255,0.9449300171061347,0.9411213073664533,0.9396681865739528,0.8846165890842338,0.9128689482253436,0.0003,0.33,128,0.3
561,0.05591918552567988,0.3426,0.9288390291535589,0.9245656970307958,0.9313577482945177,0.8849169783647717,0.9047413376977838,0.0003,0.33,128,0.3
562,0.055789028777331086,0.3451,0.9449300171061347,0.9411213073664533,0.9396681865739528,0.8857798714294396,0.9134505893979464,0.0003,0.33,128,0.3
563,0.05538494059083428,0.34315,0.9449300171061347,0.9407935823529048,0.9425130163182209,0.8843431010023314,0.912568341677618,0.0003,0.33,128,0.3
564,0.054114327025142,0.3403,0.9590616923258687,0.9441781374539266,0.9482852434142823,0.8852875797125697,0.9147328585832482,0.0003,0.33,128,0.3
565,0.05447162652290309,0.33705,0.962762205834012,0.952365452675701,0.951336263302411,0.8858164732272104,0.9190909629514556,0.0003,0.33,128,0.3
566,0.05384949491768456,0.339025,0.9449300171061347,0.941540836273063,0.9435736463176494,0.8847613879466021,0.9131511121098326,0.0003,0.33,128,0.3
567,0.05500990134572627,0.3379,0.9307983418864006,0.9313583422169525,0.9325757127123214,0.8841964761150684,0.9077774091660105,0.0003,0.33,128,0.3
568,0.054933561139423215,0.33845,0.9288390291535589,0.9245656970307958,0.9313577482945177,0.8849960857009254,0.9047808913658606,0.0003,0.33,128,0.3
569,0.05422032343865159,0.343175,0.9166666666666667,0.9227803268416133,0.9295393562073985,0.8843916479663442,0.9035859874039787,0.0003,0.33,128,0.3
570,0.05530119819066947,0.336125,0.9449300171061347,0.9405288324793725,0.9422712788558043,0.8838813500835967,0.9122050912814845,0.0003,0.33,128,0.3
571,0.05491889698844122,0.33355,0.9449300171061347,0.9470620215609287,0.9504389640726694,0.8831917780666334,0.915126899813781,0.0003,0.33,128,0.3
572,0.054430091714474,0.3394,0.9590616923258687,0.9441781374539266,0.9483822001416167,0.8849056957240148,0.9145419165889708,0.0003,0.33,128,0.3
573,0.054972534862368735,0.336575,0.9449300171061347,0.9407935823529048,0.9427611352516838,0.8837123373042066,0.9122529598285557,0.0003,0.33,128,0.3
574,0.05416042043442323,0.338925,0.9307983418864006,0.9316230920904848,0.9358015506575131,0.8834517713194807,0.9075374317049827,0.0003,0.33,128,0.3
575,0.05492415151901839,0.332975,0.9288390291535589,0.930351632192194,0.9318443709091392,0.8829693525316258,0.9066604923619099,0.0003,0.33,128,0.3
576,0.052939557750788714,0.338125,0.9166666666666667,0.9227803268416133,0.9297544815724055,0.8826967302318087,0.902738528536711,0.0003,0.33,128,0.3
577,0.054122684084494124,0.336075,0.9449300171061347,0.9407935823529048,0.9459771374424156,0.8853677528855363,0.9130806676192205,0.0003,0.33,128,0.3
578,0.05422058850914766,0.338425,0.9166666666666667,0.9285662620030115,0.9305473580440712,0.8844859458419776,0.9065261039224946,0.0003,0.33,128,0.3
579,0.05435398456120481,0.334325,0.9307983418864006,0.9316230920904848,0.9360990749566224,0.8839090482494363,0.9077660701699606,0.0003,0.33,128,0.3
580,0.05407391259502567,0.3364,0.9558637735654965,0.9421029069949751,0.9507412996591716,0.8843382018345924,0.9132205544147838,0.0003,0.33,128,0.3
581,0.05531734304343667,0.336975,0.9449300171061347,0.9469072425278515,0.950847901405436,0.8840191560621342,0.9154631992949929,0.0003,0.33,128,0.3
582,0.055464813356654374,0.339125,0.962762205834012,0.9582143629771154,0.9558024001035261,0.8839008199869081,0.9210575914820117,0.0003,0.33,128,0.3
583,0.05479770565063448,0.34465,0.9571023795930269,0.9429066775556358,0.9477611754202312,0.8842449678984099,0.9135758227270229,0.0003,0.33,128,0.3
584,0.05514981022789175,0.338575,0.9878276375131079,0.9628452675801913,0.9590506166713183,0.8839627169020774,0.9234039922411343,0.0003,0.33,128,0.3
585,0.0561838814812913,0.337225,0.9571023795930269,0.9429066775556358,0.9482825546422824,0.8842871405897248,0.9135969090726803,0.0003,0.33,128,0.3
586,0.0550447328907304,0.344675,0.9449300171061347,0.941540836273063,0.946768936541218,0.8840600694409422,0.9128004528570026,0.0003,0.33,128,0.3
587,0.05527002920865069,0.33415,0.9449300171061347,0.941540836273063,0.9436896300056272,0.884578871845431,0.913059854059247,0.0003,0.33,128,0.3
588,0.055816590869010196,0.3368,0.962762205834012,0.9521007028021686,0.9513610265734852,0.8849596847375312,0.9185301937698499,0.0003,0.33,128,0.3
589,0.053937435320053774,0.3423,0.9590616923258687,0.9502917976288734,0.9528633267952109,0.8845615638940523,0.9174266807614628,0.0003,0.33,128,0.3
590,0.05532175474044374,0.3398,0.9712340548127609,0.952077167818056,0.9548435032574771,0.8845107177656945,0.9182939427918753,0.0003,0.33,128,0.3
591,0.05293596059008362,0.33095,0.9344988553945439,0.9343521971644095,0.9382502241820878,0.8835721156849772,0.9089621564246934,0.0003,0.33,128,0.3
592,0.05457895504265234,0.332575,0.9571023795930269,0.9429066775556358,0.9475476847308638,0.8855601885070241,0.91423343303133,0.0003,0.33,128,0.3
593,0.05398065996778866,0.329375,0.9571023795930269,0.9486926127170341,0.9451684914992621,0.885714173811532,0.917203393264283,0.0003,0.33,128,0.3
594,0.0545236311066786,0.332175,0.9449300171061347,0.9407935823529048,0.9429296791819284,0.8842546646385682,0.9125241234957364,0.0003,0.33,128,0.3
595,0.05303982603750164,0.333275,0.9449300171061347,0.9403093795414194,0.9424887632367099,0.8843381983416023,0.9123237889415108,0.0003,0.33,128,0.3
596,0.053185293792004956,0.33085,0.9307983418864006,0.9258371569290866,0.9320643268266257,0.8811416058637194,0.903489381396403,0.0003,0.33,128,0.3
597,0.05362245520187438,0.340125,0.9449300171061347,0.9468425686229756,0.9438244951642301,0.8834840150500419,0.9151632918365087,0.0003,0.33,128,0.3
598,0.054077965597847305,0.333975,0.9449300171061347,0.9411213073664533,0.9429279398995749,0.8834187760301296,0.9122700416982914,0.0003,0.33,128,0.3
599,0.05321508267638801,0.336175,0.962762205834012,0.9521007028021686,0.9507809738775523,0.8849679960571317,0.9185343494296502,0.0003,0.33,128,0.3
600,0.05447554589637246,0.33445,0.9344988553945439,0.9335402693393755,0.9374918413260247,0.884664458156747,0.9091023637480613,0.0003,0.33,128,0.3
601,0.05318513216217342,0.3416,0.9449300171061347,0.9411213073664533,0.9429279398995749,0.8848006143713399,0.9129609608688967,0.0003,0.33,128,0.3
602,0.05375692397512344,0.342875,0.9449300171061347,0.9473267714344611,0.9441762526202488,0.8840647283126037,0.9156957498735324,0.0003,0.33,128,0.3
603,0.053766690472924386,0.341,0.9449300171061347,0.9460953147028175,0.9432816397083756,0.8844560924970772,0.9152757035999474,0.0003,0.33,128,0.3
604,0.05320012188057641,0.335025,0.9449300171061347,0.9458305648292851,0.9462845978351739,0.8837201141005914,0.9147753394649383,0.0003,0.33,128,0.3
605,0.053822523641544634,0.341325,0.9344988553945439,0.9282385369894629,0.9374363616084669,0.8849450322192893,0.9065917846043761,0.0003,0.33,128,0.3
606,0.0542310266371417,0.335575,0.9712340548127609,0.9573789001679686,0.9551954637839244,0.8855117735573572,0.921445336862663,0.0003,0.33,128,0.3
607,0.05388308996317903,0.334225,0.9449300171061347,0.946423039716366,0.9502611669142815,0.8841800462066803,0.9153015429615232,0.0003,0.33,128,0.3
608,0.053765781542961966,0.332225,0.9449300171061347,0.9460953147028175,0.9465413930339978,0.8848827013789146,0.915489008040866,0.0003,0.33,128,0.3
609,0.05467261451787482,0.33875,0.9344988553945439,0.9282385369894629,0.936802603376915,0.8855278148921937,0.9068831759408282,0.0003,0.33,128,0.3
610,0.054320468483138665,0.337425,0.9749345683209042,0.9602644830398303,0.960371051600955,0.8865929360593905,0.9234287095496103,0.0003,0.33,128,0.3
611,0.055499138589926764,0.336375,0.9449300171061347,0.9460953147028175,0.9464182564580624,0.8833222053605848,0.9147087600317012,0.0003,0.33,128,0.3
612,0.054483001537185084,0.3318,0.9276004231260284,0.9237619264701351,0.9303169192336317,0.8830107321661016,0.9033863293181184,0.0003,0.33,128,0.3
613,0.05519920826566091,0.3334,0.9449300171061347,0.9411213073664533,0.9460108511136427,0.8829409964586469,0.9120311519125501,0.0003,0.33,128,0.3
614,0.05282622041732319,0.334,0.9449300171061347,0.9350076471915068,0.9421585289490844,0.8835083971364713,0.909258022163989,0.0003,0.33,128,0.3
615,0.05403055133895112,0.33445,0.9449300171061347,0.9350076471915068,0.9384221032674804,0.8835607411537988,0.9092841941726528,0.0003,0.33,128,0.3
616,0.05269137803006489,0.33755,0.9307983418864006,0.9258371569290866,0.9318957828963811,0.8839244492075914,0.9048808030683391,0.0003,0.33,128,0.3
617,0.05395156234027737,0.33395,0.9449300171061347,0.9534404316094077,0.9520280417388655,0.8852511851517075,0.9193458083805577,0.0003,0.33,128,0.3
618,0.054066521573852194,0.33495,0.9449300171061347,0.9458305648292851,0.9496156279827046,0.8825131715011761,0.9141718681652307,0.0003,0.33,128,0.3
619,0.054586329930126735,0.34,0.9344988553945439,0.9282385369894629,0.9372856993455134,0.8842013384826511,0.906219937736057,0.0003,0.33,128,0.3
620,0.05250566365739423,0.3359,0.9590616923258687,0.950711326535483,0.9562266811539466,0.8832264744704,0.9169689005029416,0.0003,0.33,128,0.3
621,0.05442366127471579,0.34125,0.9449300171061347,0.9407935823529048,0.9460358109162974,0.8826167299400158,0.9117051561464603,0.0003,0.33,128,0.3
622,0.054790248066150966,0.340825,0.9449300171061347,0.9407935823529048,0.9426253953277217,0.8819093649054348,0.9113514736291698,0.0003,0.33,128,0.3
623,0.05515842443652523,0.338875,0.9558637735654965,0.9478888421563731,0.9445845785583737,0.8850249180460092,0.9164568801011912,0.0003,0.33,128,0.3
624,0.053035669842863675,0.335475,0.9558637735654965,0.9486360960765314,0.9523436775376232,0.8844423743448137,0.9165392352106725,0.0003,0.33,128,0.3
625,0.05342571397463376,0.332325,0.9449300171061347,0.9407935823529048,0.9431467745497728,0.8826167539565453,0.911705168154725,0.0003,0.33,128,0.3
626,0.054069807859614676,0.33085,0.9680361360523887,0.9500019373591043,0.949530088481817,0.8837550317765515,0.916878484567828,0.0003,0.33,128,0.3
627,0.054288784268157746,0.334675,0.9558637735654965,0.9474046393448877,0.9442328211023548,0.8848631755491534,0.9161339074470205,0.0003,0.33,128,0.3
628,0.055475974933945606,0.33885,0.9449300171061347,0.9403093795414194,0.9426790334057762,0.8838638270856982,0.9120866033135588,0.0003,0.33,128,0.3
629,0.05399906925150084,0.340625,0.9449300171061347,0.946423039716366,0.9501105046513281,0.8828633954261356,0.9146432175712508,0.0003,0.33,128,0.3
630,0.0528277441405904,0.34075,0.9449300171061347,0.9405288324793725,0.9461497326765712,0.8831619558604922,0.9118453941699323,0.0003,0.33,128,0.3
631,0.055111367512374894,0.3418,0.9449300171061347,0.941540836273063,0.9436896300056272,0.8822004716416534,0.9118706539573582,0.0003,0.33,128,0.3
632,0.053947522610709724,0.345625,0.9558637735654965,0.9486360960765314,0.9551867679995378,0.8833817014604483,0.9160088987684898,0.0003,0.33,128,0.3
633,0.05398369022135732,0.338075,0.962762205834012,0.9531127065958591,0.9483795446804901,0.8834964880863299,0.9183045973410945,0.0003,0.33,128,0.3
634,0.05353936574864755,0.342175,0.9749345683209042,0.9544785478784321,0.9599488920883871,0.8838770035986333,0.9191777757385327,0.0003,0.33,128,0.3
635,0.05391080783919412,0.335025,0.9699954487852305,0.9512733972573951,0.9537135157073916,0.8833598899118372,0.9173166435846162,0.0003,0.33,128,0.3
636,0.053685613143295875,0.33905,0.9558637735654965,0.9486360960765314,0.954574881224248,0.8846192928709545,0.916627694473743,0.0003,0.33,128,0.3
637,0.054124436692507154,0.3373,0.9449300171061347,0.9463147676407706,0.9434410650676242,0.882896844711775,0.9146058061762727,0.0003,0.33,128,0.3
638,0.0534405466496344,0.337125,0.9449300171061347,0.9411213073664533,0.9429992167214835,0.8815803323705802,0.9113508198685167,0.0003,0.33,128,0.3
639,0.05245869745459047,0.33695,0.9449300171061347,0.946423039716366,0.9435197211781752,0.8833789615099109,0.9149010006131384,0.0003,0.33,128,0.3
640,0.053756023045266305,0.3363,0.9344988553945439,0.9335402693393755,0.9372974279281809,0.8840608982665994,0.9088005838029874,0.0003,0.33,128,0.3
641,0.05314312108699923,0.341225,0.9449300171061347,0.9411213073664533,0.943167760651728,0.883588774262811,0.9123550408146321,0.0003,0.33,128,0.3
642,0.05211345483172741,0.334725,0.9449300171061347,0.9403093795414194,0.9425779217259096,0.8838909852738259,0.9121001824076227,0.0003,0.33,128,0.3
643,0.05279369268101527,0.335975,0.9449300171061347,0.9350076471915068,0.9420263937035993,0.8825914047968544,0.9087995259941806,0.0003,0.33,128,0.3
644,0.054405466526479734,0.330625,0.9276004231260284,0.9237619264701351,0.9303169192336317,0.8835359691067122,0.9036489477884236,0.0003,0.33,128,0.3
645,0.05354857009035088,0.33405,0.9288390291535589,0.9245656970307958,0.9312417646065397,0.882870960805269,0.9037183289180324,0.0003,0.33,128,0.3
646,0.05425078756678411,0.336275,0.9449300171061347,0.9458305648292851,0.946805977057225,0.8821237657998384,0.9139771653145617,0.0003,0.33,128,0.3
647,0.05249475061139868,0.328,0.9449300171061347,0.9403093795414194,0.9495323196010828,0.8823881442466357,0.9113487618940275,0.0003,0.33,128,0.3
648,0.05361296165345344,0.33445,0.9449300171061347,0.9403093795414194,0.9425779217259096,0.8819860506820096,0.9111477151117144,0.0003,0.33,128,0.3
649,0.05339050726462972,0.332625,0.9288390291535589,0.9245656970307958,0.9346887784420483,0.882524053749768,0.9035448753902819,0.0003,0.33,128,0.3
650,0.052269291961396964,0.33495,0.9449300171061347,0.9405288324793725,0.9427373470851581,0.8815408514394949,0.9110348419594336,0.0003,0.33,128,0.3
651,0.052358709428286555,0.336625,0.9449300171061347,0.9473267714344611,0.9472591638343166,0.8837073736286453,0.9155170725315531,0.0003,0.33,128,0.3
652,0.05446640750435904,0.341075,0.9307983418864006,0.9313583422169525,0.9356586239263892,0.8844074677327134,0.9078829049748329,0.0003,0.33,128,0.3
653,0.053639931177533996,0.340275,0.9449300171061347,0.9411213073664533,0.9433848560195726,0.8838764215863462,0.9124988644763997,0.0003,0.33,128,0.3
654,0.05438694210919831,0.346225,0.9166666666666667,0.9231998557482229,0.9302495257275265,0.8821926738723005,0.9026962648102617,0.0003,0.33,128,0.3
655,0.05313650788267521,0.3423,0.9344988553945439,0.9282385369894629,0.9370465790816003,0.8845723099169107,0.9064054234531869,0.0003,0.33,128,0.3
656,0.05271008881666594,0.33685,0.9288390291535589,0.9298674293807085,0.9347523667787425,0.8846788361465091,0.9072731327636088,0.0003,0.33,128,0.3
657,0.05347561574043603,0.339775,0.9344988553945439,0.9337597222773286,0.9375155267613112,0.8854978641217479,0.9096287931995383,0.0003,0.33,128,0.3
658,0.054616359204214864,0.333075,0.9449300171061347,0.9405288324793725,0.9425688031549135,0.8839659984794193,0.9122474154793958,0.0003,0.33,128,0.3
659,0.053943981953937084,0.3406,0.9344988553945439,0.934024472150861,0.9412498711418416,0.8834075853706645,0.9087160287607627,0.0003,0.33,128,0.3
660,0.05437503709872305,0.342825,0.9449300171061347,0.9470620215609287,0.9471792107470471,0.883538456927663,0.9153002392442958,0.0003,0.33,128,0.3
661,0.05278829641224795,0.3393,0.9571023795930269,0.9486926127170341,0.9484995216467927,0.8837662473821659,0.9162294300496,0.0003,0.33,128,0.3
662,0.052609921707073785,0.341625,0.9449300171061347,0.9469072425278515,0.9438714786341941,0.8846011904074682,0.9157542164676599,0.0003,0.33,128,0.3
663,0.05428285025543491,0.34135,0.9449300171061347,0.9469072425278515,0.9438714786341941,0.8858750390740455,0.9163911408009485,0.0003,0.33,128,0.3
664,0.05296757103460361,0.34065,0.9558637735654965,0.9421029069949751,0.9440979559437521,0.8847393005306343,0.9134211037628047,0.0003,0.33,128,0.3
665,0.0543600722987899,0.340475,0.9558637735654965,0.9476240922828408,0.9443922464616035,0.8831960926810535,0.9154100924819472,0.0003,0.33,128,0.3
666,0.053282304314577686,0.3399,0.9449300171061347,0.9411213073664533,0.9433848560195726,0.8838249495416544,0.9124731284540538,0.0003,0.33,128,0.3
667,0.05327409297819987,0.345975,0.9449300171061347,0.9407935823529048,0.9427611352516838,0.883181159264679,0.9119873708087919,0.0003,0.33,128,0.3
668,0.053754854444455366,0.338475,0.9590616923258687,0.9502917976288734,0.9463302468690142,0.8848356259067329,0.9175637117678032,0.0003,0.33,128,0.3
669,0.05251740335305405,0.342325,0.9558637735654965,0.9476240922828408,0.9443922464616035,0.8844148730103443,0.9160194826465926,0.0003,0.33,128,0.3
670,0.052748094700345055,0.33765,0.9571023795930269,0.9484278628435017,0.9449761594024918,0.8832235791134961,0.9158257209784989,0.0003,0.33,128,0.3
671,0.05410563422484018,0.338225,0.9344988553945439,0.9343521971644095,0.9382502241820878,0.8831221082119716,0.9087371526881906,0.0003,0.33,128,0.3
672,0.05280712352962507,0.3419,0.962762205834012,0.9531127065958591,0.9483795446804901,0.8827260980597347,0.9179194023277969,0.0003,0.33,128,0.3
673,0.053626534670994055,0.345575,0.962762205834012,0.9531127065958591,0.9483795446804901,0.883372679859066,0.9182426932274625,0.0003,0.33,128,0.3
674,0.054539527598238685,0.342475,0.9571023795930269,0.9482084099055486,0.9448167340432432,0.8831059381798467,0.9156571740426976,0.0003,0.33,128,0.3
675,0.053376230966703464,0.34095,0.9590616923258687,0.9496993227417925,0.9458998333024443,0.8835188277177604,0.9166090752297764,0.0003,0.33,128,0.3
676,0.052163788766072056,0.335375,0.962762205834012,0.9526931776892495,0.9480747706944354,0.8853203167180976,0.9190067472036736,0.0003,0.33,128,0.3
677,0.05145551159563931,0.3395,0.962762205834012,0.9526931776892495,0.9511082765428569,0.8849905740264963,0.9188418758578729,0.0003,0.33,128,0.3
678,0.052410053986264776,0.3417,0.962762205834012,0.9518812498642155,0.9474849317686169,0.8842153801682144,0.918048315016215,0.0003,0.33,128,0.3
679,0.05394164672916183,0.34705,0.9736959622933739,0.9536747773177713,0.948787870618615,0.8836516900584861,0.9186632336881286,0.0003,0.33,128,0.3
680,0.053649173028854406,0.343225,0.9449300171061347,0.9407935823529048,0.9431467745497728,0.8824659280235319,0.9116297551882183,0.0003,0.33,128,0.3
681,0.05384969224077694,0.342625,0.9166666666666667,0.9227803268416133,0.9333204887550719,0.882131890161768,0.9024561085016907,0.0003,0.33,128,0.3
682,0.05240878868534477,0.339625,0.9344988553945439,0.9347717260710191,0.938772093535987,0.883667873202013,0.9092197996365161,0.0003,0.33,128,0.3
683,0.05229888444848596,0.33925,0.9307983418864006,0.9316230920904848,0.9359633350326603,0.8826808142234379,0.9071519531569614,0.0003,0.33,128,0.3
684,0.05309800285163123,0.341625,0.9307983418864006,0.9313583422169525,0.9325757127123214,0.8806897095087041,0.9060240258628283,0.0003,0.33,128,0.3
685,0.052495565848540524,0.34325,0.9307983418864006,0.9319508171040334,0.9360890374929591,0.8825496585022263,0.9072502378031299,0.0003,0.33,128,0.3
686,0.05275811165768293,0.338675,0.9417320983457624,0.9329324167325551,0.9406956489743129,0.883521324999827,0.9082268708661911,0.0003,0.33,128,0.3
687,0.05263362281505595,0.338725,0.9288390291535589,0.9306793572057426,0.9354134825264695,0.8820913127604815,0.906385334983112,0.0003,0.33,128,0.3
688,0.05405447112176185,0.337225,0.9571023795930269,0.9490203377305826,0.9454065729690617,0.8846991513039802,0.9168597445172815,0.0003,0.33,128,0.3
689,0.054405619220698684,0.343475,0.9307983418864006,0.932370346010643,0.9367213158535218,0.8828252360140746,0.9075977910123587,0.0003,0.33,128,0.3
690,0.05212589392924373,0.338775,0.9558637735654965,0.9421029069949751,0.943791702086708,0.8841712540181142,0.9131370805065446,0.0003,0.33,128,0.3
691,0.05222952483823332,0.344,0.9344988553945439,0.9347717260710191,0.938772093535987,0.8824986781360391,0.9086352021035291,0.0003,0.33,128,0.3
692,0.05329456247763213,0.34745,0.9571023795930269,0.9482084099055486,0.9448167340432432,0.8841991853951907,0.9162037976503696,0.0003,0.33,128,0.3
693,0.05448828091735267,0.348525,0.9558637735654965,0.9478888421563731,0.9445845785583737,0.8842397233984303,0.9160642827774017,0.0003,0.33,128,0.3
694,0.05202869336918699,0.345975,0.9449300171061347,0.9407935823529048,0.9426253953277217,0.8835097963885681,0.9121516893707364,0.0003,0.33,128,0.3
695,0.051705979084512174,0.351,0.9558637735654965,0.9421029069949751,0.9438808605759077,0.8847745131069363,0.9134387100509558,0.0003,0.33,128,0.3
696,0.05271209829567293,0.3471,0.9449300171061347,0.9407935823529048,0.9429296791819284,0.8835173749948152,0.9121554786738599,0.0003,0.33,128,0.3
697,0.05341934770018644,0.348025,0.9558637735654965,0.9478888421563731,0.9445845785583737,0.8839664589207061,0.9159276505385396,0.0003,0.33,128,0.3
698,0.05315302713472144,0.348775,0.9571023795930269,0.9490203377305826,0.9454065729690617,0.882311842828249,0.9156660902794158,0.0003,0.33,128,0.3
699,0.05092443847059965,0.34475,0.9449300171061347,0.941540836273063,0.9469046764651801,0.8841740725989583,0.9128574544360106,0.0003,0.33,128,0.3
700,0.054336232909963984,0.34825,0.9449300171061347,0.9407935823529048,0.9429296791819284,0.8835346273790823,0.9121641048659935,0.0003,0.33,128,0.3
701,0.0514927841256249,0.349725,0.9307983418864006,0.9311388892789993,0.9354497932014942,0.8850271785147856,0.9080830338968925,0.0003,0.33,128,0.3
702,0.05192765274953087,0.3426,0.9449300171061347,0.9405288324793725,0.9427373470851581,0.8820768828166752,0.9113028576480238,0.0003,0.33,128,0.3
703,0.05308222339539342,0.340325,0.9344988553945439,0.9343521971644095,0.9381610656928882,0.8819725119296264,0.908162354547018,0.0003,0.33,128,0.3
704,0.05223854087065249,0.344925,0.9449300171061347,0.9405288324793725,0.9424975263330051,0.8822604545923102,0.9113946435358413,0.0003,0.33,128,0.3
705,0.052250466137772685,0.3411,0.9558637735654965,0.9474046393448877,0.9442328211023548,0.88395943784484,0.9156820385948639,0.0003,0.33,128,0.3
706,0.0518775179988188,0.3444,0.9571023795930269,0.9494398666371922,0.9457113469551165,0.8827964609252718,0.9161181637812319,0.0003,0.33,128,0.3
707,0.0529148328339646,0.34495,0.9449300171061347,0.9411213073664533,0.9429992167214835,0.883734571551938,0.9124279394591956,0.0003,0.33,128,0.3
708,0.053071482784406314,0.34835,0.9680361360523887,0.9500019373591043,0.9461196728932413,0.8835924341815861,0.9167971857703452,0.0003,0.33,128,0.3
709,0.05305626841714589,0.34665,0.9449300171061347,0.9476544964480096,0.9444143340900485,0.8841654633847846,0.9159099799163971,0.0003,0.33,128,0.3
710,0.0523975998664062,0.347475,0.9449300171061347,0.9476544964480096,0.9475509508397354,0.8840517402255887,0.9158531183367992,0.0003,0.33,128,0.3
711,0.054000634034228785,0.34495,0.9558637735654965,0.9486360960765314,0.9483227242377967,0.884512628003135,0.9165743620398332,0.0003,0.33,128,0.3
712,0.05273917972148871,0.35025,0.9449300171061347,0.9407935823529048,0.9431467745497728,0.8828662476197917,0.9118299149863482,0.0003,0.33,128,0.3
713,0.05353246920628623,0.34775,0.9449300171061347,0.9466424926543191,0.9469388998630459,0.8840606100491608,0.91535155135174,0.0003,0.33,128,0.3
714,0.05194246110758583,0.348175,0.9449300171061347,0.9473267714344611,0.9441762526202488,0.8840712376421421,0.9156990045383016,0.0003,0.33,128,0.3
715,0.05247429723829311,0.3434,0.9344988553945439,0.9393262045007736,0.9383641032387353,0.8849754073978864,0.91215080594933,0.0003,0.33,128,0.3
716,0.05187495890240873,0.338625,0.9449300171061347,0.9531756817358754,0.9517563242010503,0.8827050148313493,0.9179403482836124,0.0003,0.33,128,0.3
717,0.052978666439220494,0.342875,0.9344988553945439,0.9335402693393755,0.9409109864725352,0.882858690945111,0.9081994801422433,0.0003,0.33,128,0.3
718,0.0546076268642312,0.3466,0.9449300171061347,0.9460953147028175,0.9432816397083756,0.882489824787067,0.9142925697449422,0.0003,0.33,128,0.3
719,0.05340844073826166,0.34595,0.9344988553945439,0.9335402693393755,0.9378774806241137,0.8819967515714142,0.9077685104553949,0.0003,0.33,128,0.3
720,0.05247027875271606,0.3462,0.9276004231260284,0.9237619264701351,0.933856746567697,0.881975837079484,0.9028688817748096,0.0003,0.33,128,0.3
721,0.05273946201419837,0.3441,0.9166666666666667,0.9231998557482229,0.9266488399698847,0.8839118592793175,0.9035558575137702,0.0003,0.33,128,0.3
722,0.05350333555228633,0.341175,0.9166666666666667,0.9227803268416133,0.9263440659838299,0.8823632411795141,0.9025717840105637,0.0003,0.33,128,0.3
723,0.05243624920187489,0.337825,0.9558637735654965,0.9474046393448877,0.9442328211023548,0.8827812534008851,0.9150929463728864,0.0003,0.33,128,0.3
724,0.05200332553047858,0.340225,0.9449300171061347,0.9468425686229756,0.9438244951642301,0.8826208882371105,0.914731728430043,0.0003,0.33,128,0.3
725,0.05301159730878866,0.3449,0.9449300171061347,0.9469072425278515,0.9471312319598162,0.8828167517742318,0.9148619971510417,0.0003,0.33,128,0.3
726,0.05314635793020432,0.340225,0.9449300171061347,0.941540836273063,0.9529426638178033,0.8828924385201233,0.9122166373965932,0.0003,0.33,128,0.3
727,0.05252958887691587,0.34455,0.9449300171061347,0.9469072425278515,0.9438714786341941,0.8817769635800865,0.914342103053969,0.0003,0.33,128,0.3
728,0.05286141653174965,0.3417,0.9344988553945439,0.9337597222773286,0.9376512666852733,0.8825208783570622,0.9081403003171954,0.0003,0.33,128,0.3
729,0.05221000334463972,0.350875,0.9590616923258687,0.9502917976288734,0.9463302468690142,0.8811632293848529,0.9157275135068632,0.0003,0.33,128,0.3
730,0.05433690875635556,0.34565,0.9571023795930269,0.9494398666371922,0.9489711002807386,0.8828699831166618,0.916154924876927,0.0003,0.33,128,0.3
731,0.05259841745726011,0.338925,0.9449300171061347,0.9476544964480096,0.9477453642375793,0.8827383270298732,0.9151964117389414,0.0003,0.33,128,0.3
732,0.05205735450487656,0.3432,0.9558637735654965,0.9478888421563731,0.9445845785583737,0.8821607715191029,0.915024806837738,0.0003,0.33,128,0.3
733,0.05153794778203514,0.350875,0.9699954487852305,0.9512733972573951,0.9538393227744042,0.882093840420729,0.9166836188390621,0.0003,0.33,128,0.3
734,0.05265560544469573,0.345675,0.9571023795930269,0.9490203377305826,0.9484894841831295,0.883086636708909,0.9160534872197458,0.0003,0.33,128,0.3
735,0.05153996935062547,0.345825,0.9307983418864006,0.9311388892789993,0.9354497932014942,0.8828370552620114,0.9069879722705054,0.0003,0.33,128,0.3
736,0.053245192461996105,0.3497,0.9344988553945439,0.9335402693393755,0.934160811178494,0.8825806720650021,0.9080604707021889,0.0003,0.33,128,0.3
737,0.05165065901829524,0.34905,0.9344988553945439,0.9343521971644095,0.9381610656928882,0.8829419756140884,0.908647086389249,0.0003,0.33,128,0.3
738,0.05308035817486466,0.34555,0.9307983418864006,0.9313583422169525,0.9361763984699634,0.883199841617283,0.9072790919171178,0.0003,0.33,128,0.3
